  344.73, 1222.64
  344.94, 1222.64
  345.16, 1222.64
  345.38, 1562.60
  345.59, 1646.57
  345.81, 1589.22
  346.03, 1722.34
  346.24, 1654.76
  346.46, 1628.14
  346.68, 1595.37
  346.90, 1581.03
  347.11, 1740.77
  347.33, 1544.17
  347.55, 1742.82
  347.76, 1691.62
  347.98, 1632.23
  348.20, 1648.61
  348.41, 1638.38
  348.63, 1755.11
  348.85, 1708.01
  349.06, 1642.47
  349.28, 1765.35
  349.50, 1746.92
  349.72, 1658.85
  349.93, 1628.14
  350.15, 1605.61
  350.37, 1646.57
  350.58, 1650.66
  350.80, 1734.63
  351.02, 1699.81
  351.23, 1546.22
  351.45, 1697.77
  351.67, 1712.10
  351.88, 1705.96
  352.10, 1699.81
  352.32, 1791.97
  352.53, 1609.70
  352.75, 1744.87
  352.97, 1677.29
  353.18, 1728.49
  353.40, 1609.70
  353.62, 1648.61
  353.83, 1755.11
  354.05, 1626.09
  354.27, 1822.69
  354.48, 1677.29
  354.70, 1789.92
  354.92, 1761.25
  355.13, 1710.05
  355.35, 1669.09
  355.56, 1687.53
  355.78, 1630.18
  356.00, 1843.17
  356.21, 1677.29
  356.43, 1681.38
  356.65, 1578.98
  356.86, 1714.15
  357.08, 1716.20
  357.30, 1654.76
  357.51, 1888.23
  357.73, 1744.87
  357.95, 1742.82
  358.16, 1742.82
  358.38, 1669.09
  358.59, 1679.33
  358.81, 1775.59
  359.03, 1566.70
  359.24, 1683.43
  359.46, 1681.38
  359.68, 1581.03
  359.89, 1701.86
  360.11, 1769.44
  360.32, 1734.63
  360.54, 1644.52
  360.76, 1677.29
  360.97, 1718.25
  361.19, 1738.73
  361.41, 1773.54
  361.62, 1757.16
  361.84, 1591.27
  362.05, 1583.08
  362.27, 1632.23
  362.49, 1896.42
  362.70, 1771.49
  362.92, 1765.35
  363.13, 1720.29
  363.35, 1734.63
  363.57, 1728.49
  363.78, 1538.02
  364.00, 1753.06
  364.21, 1482.73
  364.43, 1736.68
  364.65, 1726.44
  364.86, 1632.23
  365.08, 1755.11
  365.29, 1775.59
  365.51, 1689.57
  365.73, 1718.25
  365.94, 1724.39
  366.16, 1716.20
  366.37, 1695.72
  366.59, 1705.96
  366.80, 1671.14
  367.02, 1697.77
  367.24, 1742.82
  367.45, 1656.81
  367.67, 1581.03
  367.88, 1693.67
  368.10, 1675.24
  368.32, 1718.25
  368.53, 1775.59
  368.75, 1779.68
  368.96, 1708.01
  369.18, 1767.40
  369.39, 1722.34
  369.61, 1712.10
  369.83, 1699.81
  370.04, 1636.33
  370.26, 1617.90
  370.47, 1673.19
  370.69, 1769.44
  370.90, 1607.66
  371.12, 1798.12
  371.33, 1759.21
  371.55, 1851.36
  371.77, 1646.57
  371.98, 1777.64
  372.20, 1587.18
  372.41, 1804.26
  372.63, 1718.25
  372.84, 1787.88
  373.06, 1718.25
  373.27, 1679.33
  373.49, 1642.47
  373.71, 1804.26
  373.92, 1720.29
  374.14, 1632.23
  374.35, 1757.16
  374.57, 1728.49
  374.78, 1589.22
  375.00, 1781.73
  375.21, 1699.81
  375.43, 1775.59
  375.64, 1691.62
  375.86, 1769.44
  376.07, 1660.90
  376.29, 1642.47
  376.51, 1708.01
  376.72, 1794.02
  376.94, 1521.64
  377.15, 1718.25
  377.37, 1628.14
  377.58, 1648.61
  377.80, 1761.25
  378.01, 1638.38
  378.23, 1837.03
  378.44, 1646.57
  378.66, 1583.08
  378.87, 1822.69
  379.09, 1738.73
  379.30, 1724.39
  379.52, 1703.91
  379.73, 1691.62
  379.95, 1665.00
  380.16, 1675.24
  380.38, 1673.19
  380.59, 1703.91
  380.81, 1703.91
  381.02, 1607.66
  381.24, 1667.05
  381.45, 1755.11
  381.67, 1683.43
  381.88, 1740.77
  382.10, 1646.57
  382.31, 1761.25
  382.53, 1660.90
  382.74, 1718.25
  382.96, 1667.05
  383.17, 1652.71
  383.39, 1687.53
  383.60, 1791.97
  383.82, 1699.81
  384.03, 1638.38
  384.25, 1701.86
  384.46, 1728.49
  384.68, 1734.63
  384.89, 1652.71
  385.11, 1771.49
  385.32, 1638.38
  385.54, 1628.14
  385.75, 1691.62
  385.97, 1832.93
  386.18, 1642.47
  386.40, 1675.24
  386.61, 1757.16
  386.82, 1718.25
  387.04, 1710.05
  387.25, 1613.80
  387.47, 1683.43
  387.68, 1636.33
  387.90, 1695.72
  388.11, 1746.92
  388.33, 1791.97
  388.54, 1798.12
  388.76, 1767.40
  388.97, 1748.97
  389.19, 1587.18
  389.40, 1722.34
  389.61, 1740.77
  389.83, 1695.72
  390.04, 1738.73
  390.26, 1820.64
  390.47, 1679.33
  390.69, 1650.66
  390.90, 1710.05
  391.12, 1685.48
  391.33, 1650.66
  391.54, 1753.06
  391.76, 1669.09
  391.97, 1687.53
  392.19, 1720.29
  392.40, 1732.58
  392.62, 1697.77
  392.83, 1613.80
  393.05, 1716.20
  393.26, 1701.86
  393.47, 1712.10
  393.69, 1695.72
  393.90, 1732.58
  394.12, 1656.81
  394.33, 1558.50
  394.55, 1697.77
  394.76, 1712.10
  394.97, 1716.20
  395.19, 1662.95
  395.40, 1748.97
  395.62, 1695.72
  395.83, 1783.78
  396.04, 1705.96
  396.26, 1748.97
  396.47, 1806.31
  396.69, 1677.29
  396.90, 1675.24
  397.12, 1796.07
  397.33, 1691.62
  397.54, 1681.38
  397.76, 1697.77
  397.97, 1673.19
  398.19, 1677.29
  398.40, 1695.72
  398.61, 1675.24
  398.83, 1626.09
  399.04, 1685.48
  399.26, 1761.25
  399.47, 1470.44
  399.68, 1654.76
  399.90, 1644.52
  400.11, 1550.31
  400.33, 1650.66
  400.54, 1748.97
  400.75, 1765.35
  400.97, 1751.01
  401.18, 1763.30
  401.39, 1693.67
