  344.73, 1241.07
  344.94, 1241.07
  345.16, 1241.07
  345.38, 1636.33
  345.59, 1578.98
  345.81, 1593.32
  346.03, 1748.97
  346.24, 1683.43
  346.46, 1611.75
  346.68, 1562.60
  346.90, 1632.23
  347.11, 1681.38
  347.33, 1638.38
  347.55, 1683.43
  347.76, 1599.46
  347.98, 1654.76
  348.20, 1808.36
  348.41, 1722.34
  348.63, 1728.49
  348.85, 1742.82
  349.06, 1722.34
  349.28, 1726.44
  349.50, 1761.25
  349.72, 1689.57
  349.93, 1531.88
  350.15, 1624.04
  350.37, 1632.23
  350.58, 1693.67
  350.80, 1712.10
  351.02, 1742.82
  351.23, 1576.94
  351.45, 1740.77
  351.67, 1730.53
  351.88, 1681.38
  352.10, 1748.97
  352.32, 1779.68
  352.53, 1699.81
  352.75, 1644.52
  352.97, 1757.16
  353.18, 1820.64
  353.40, 1632.23
  353.62, 1638.38
  353.83, 1787.88
  354.05, 1685.48
  354.27, 1812.45
  354.48, 1611.75
  354.70, 1765.35
  354.92, 1677.29
  355.13, 1781.73
  355.35, 1662.95
  355.56, 1675.24
  355.78, 1656.81
  356.00, 1882.08
  356.21, 1720.29
  356.43, 1665.00
  356.65, 1693.67
  356.86, 1589.22
  357.08, 1652.71
  357.30, 1726.44
  357.51, 1843.17
  357.73, 1810.40
  357.95, 1757.16
  358.16, 1705.96
  358.38, 1794.02
  358.59, 1759.21
  358.81, 1789.92
  359.03, 1538.02
  359.24, 1779.68
  359.46, 1665.00
  359.68, 1742.82
  359.89, 1763.30
  360.11, 1779.68
  360.32, 1847.27
  360.54, 1748.97
  360.76, 1595.37
  360.97, 1773.54
  361.19, 1753.06
  361.41, 1718.25
  361.62, 1724.39
  361.84, 1626.09
  362.05, 1765.35
  362.27, 1654.76
  362.49, 1861.60
  362.70, 1652.71
  362.92, 1714.15
  363.13, 1767.40
  363.35, 1613.80
  363.57, 1755.11
  363.78, 1654.76
  364.00, 1779.68
  364.21, 1466.35
  364.43, 1763.30
  364.65, 1732.58
  364.86, 1753.06
  365.08, 1789.92
  365.29, 1834.98
  365.51, 1669.09
  365.73, 1746.92
  365.94, 1761.25
  366.16, 1636.33
  366.37, 1718.25
  366.59, 1554.41
  366.80, 1685.48
  367.02, 1619.94
  367.24, 1617.90
  367.45, 1736.68
  367.67, 1634.28
  367.88, 1732.58
  368.10, 1697.77
  368.32, 1679.33
  368.53, 1771.49
  368.75, 1751.01
  368.96, 1724.39
  369.18, 1728.49
  369.39, 1716.20
  369.61, 1718.25
  369.83, 1699.81
  370.04, 1658.85
  370.26, 1662.95
  370.47, 1654.76
  370.69, 1632.23
  370.90, 1589.22
  371.12, 1693.67
