  344.73, 1277.93
  344.94, 1277.93
  345.16, 1277.93
  345.38, 1595.37
  345.59, 1570.79
  345.81, 1650.66
  346.03, 1744.87
  346.24, 1595.37
  346.46, 1531.88
  346.68, 1560.55
  346.90, 1638.38
  347.11, 1691.62
  347.33, 1662.95
  347.55, 1787.88
  347.76, 1587.18
  347.98, 1648.61
  348.20, 1615.85
  348.41, 1677.29
  348.63, 1724.39
  348.85, 1714.15
  349.06, 1677.29
  349.28, 1753.06
  349.50, 1736.68
  349.72, 1681.38
  349.93, 1654.76
  350.15, 1564.65
  350.37, 1507.31
  350.58, 1642.47
  350.80, 1697.77
  351.02, 1746.92
  351.23, 1605.61
  351.45, 1726.44
  351.67, 1691.62
  351.88, 1730.53
  352.10, 1724.39
  352.32, 1710.05
  352.53, 1675.24
  352.75, 1677.29
  352.97, 1744.87
  353.18, 1734.63
  353.40, 1619.94
  353.62, 1654.76
  353.83, 1667.05
  354.05, 1679.33
  354.27, 1675.24
  354.48, 1632.23
  354.70, 1773.54
  354.92, 1732.58
  355.13, 1708.01
  355.35, 1646.57
  355.56, 1589.22
  355.78, 1716.20
  356.00, 1808.36
  356.21, 1708.01
  356.43, 1621.99
  356.65, 1691.62
  356.86, 1677.29
  357.08, 1585.13
  357.30, 1681.38
  357.51, 1882.08
  357.73, 1802.21
  357.95, 1693.67
  358.16, 1851.36
  358.38, 1808.36
  358.59, 1648.61
  358.81, 1687.53
  359.03, 1587.18
  359.24, 1720.29
  359.46, 1626.09
  359.68, 1748.97
  359.89, 1695.72
  360.11, 1777.64
  360.32, 1757.16
  360.54, 1660.90
  360.76, 1603.56
  360.97, 1638.38
  361.19, 1712.10
  361.41, 1662.95
  361.62, 1708.01
  361.84, 1654.76
  362.05, 1628.14
  362.27, 1687.53
  362.49, 1845.22
  362.70, 1777.64
  362.92, 1705.96
  363.13, 1693.67
  363.35, 1669.09
  363.57, 1660.90
  363.78, 1615.85
  364.00, 1775.59
  364.21, 1564.65
  364.43, 1679.33
  364.65, 1714.15
  364.86, 1642.47
  365.08, 1794.02
  365.29, 1906.66
  365.51, 1644.52
  365.73, 1669.09
  365.94, 1695.72
  366.16, 1611.75
  366.37, 1740.77
  366.59, 1683.43
  366.80, 1708.01
  367.02, 1730.53
  367.24, 1650.66
  367.45, 1671.14
  367.67, 1548.26
  367.88, 1789.92
  368.10, 1681.38
  368.32, 1615.85
  368.53, 1697.77
  368.75, 1757.16
  368.96, 1746.92
  369.18, 1779.68
  369.39, 1730.53
  369.61, 1816.55
  369.83, 1669.09
  370.04, 1613.80
  370.26, 1691.62
  370.47, 1736.68
  370.69, 1665.00
  370.90, 1701.86
  371.12, 1779.68
  371.33, 1822.69
  371.55, 1859.56
  371.77, 1652.71
  371.98, 1816.55
  372.20, 1656.81
  372.41, 1738.73
  372.63, 1808.36
  372.84, 1740.77
  373.06, 1601.51
  373.27, 1619.94
  373.49, 1685.48
  373.71, 1806.31
  373.92, 1814.50
  374.14, 1742.82
  374.35, 1665.00
  374.57, 1628.14
  374.78, 1636.33
  375.00, 1642.47
  375.21, 1665.00
  375.43, 1798.12
  375.64, 1734.63
  375.86, 1662.95
  376.07, 1683.43
  376.29, 1595.37
  376.51, 1685.48
  376.72, 1734.63
  376.94, 1525.74
  377.15, 1615.85
  377.37, 1714.15
  377.58, 1734.63
  377.80, 1761.25
  378.01, 1710.05
  378.23, 1800.16
  378.44, 1708.01
  378.66, 1624.04
  378.87, 1826.79
