  344.73, 1271.79
  344.94, 1271.79
  345.16, 1271.79
  345.38, 1660.90
  345.59, 1562.60
  345.81, 1683.43
  346.03, 1763.30
  346.24, 1646.57
  346.46, 1617.90
  346.68, 1611.75
  346.90, 1558.50
  347.11, 1699.81
  347.33, 1621.99
  347.55, 1734.63
  347.76, 1667.05
  347.98, 1734.63
  348.20, 1642.47
  348.41, 1708.01
  348.63, 1708.01
  348.85, 1701.86
  349.06, 1716.20
  349.28, 1662.95
  349.50, 1736.68
  349.72, 1652.71
  349.93, 1583.08
  350.15, 1665.00
  350.37, 1497.07
  350.58, 1601.51
  350.80, 1775.59
  351.02, 1746.92
  351.23, 1619.94
  351.45, 1769.44
  351.67, 1703.91
  351.88, 1591.27
  352.10, 1654.76
  352.32, 1775.59
  352.53, 1634.28
  352.75, 1673.19
  352.97, 1671.14
  353.18, 1804.26
  353.40, 1648.61
  353.62, 1570.79
  353.83, 1679.33
  354.05, 1681.38
  354.27, 1753.06
  354.48, 1632.23
  354.70, 1673.19
  354.92, 1873.89
  355.13, 1761.25
  355.35, 1783.78
  355.56, 1615.85
  355.78, 1662.95
  356.00, 1830.88
  356.21, 1691.62
  356.43, 1693.67
  356.65, 1683.43
  356.86, 1671.14
  357.08, 1728.49
  357.30, 1806.31
  357.51, 1929.19
  357.73, 1794.02
  357.95, 1759.21
  358.16, 1781.73
  358.38, 1695.72
  358.59, 1660.90
  358.81, 1796.07
  359.03, 1595.37
  359.24, 1650.66
  359.46, 1695.72
  359.68, 1693.67
  359.89, 1687.53
  360.11, 1830.88
  360.32, 1761.25
  360.54, 1697.77
  360.76, 1615.85
  360.97, 1724.39
  361.19, 1699.81
  361.41, 1794.02
  361.62, 1818.60
  361.84, 1652.71
  362.05, 1677.29
  362.27, 1648.61
  362.49, 1871.84
  362.70, 1740.77
  362.92, 1753.06
  363.13, 1738.73
  363.35, 1660.90
  363.57, 1763.30
  363.78, 1662.95
  364.00, 1742.82
  364.21, 1609.70
  364.43, 1712.10
  364.65, 1796.07
  364.86, 1652.71
  365.08, 1781.73
  365.29, 1691.62
  365.51, 1662.95
  365.73, 1636.33
  365.94, 1720.29
  366.16, 1679.33
