  344.73, 1314.80
  344.94, 1314.80
  345.16, 1314.80
  345.38, 1644.52
  345.59, 1583.08
  345.81, 1691.62
  346.03, 1701.86
  346.24, 1660.90
  346.46, 1677.29
  346.68, 1566.70
  346.90, 1583.08
  347.11, 1710.05
  347.33, 1601.51
  347.55, 1628.14
  347.76, 1599.46
  347.98, 1619.94
  348.20, 1683.43
  348.41, 1720.29
  348.63, 1646.57
  348.85, 1751.01
  349.06, 1665.00
  349.28, 1779.68
  349.50, 1714.15
  349.72, 1695.72
  349.93, 1628.14
  350.15, 1613.80
  350.37, 1527.78
  350.58, 1550.31
  350.80, 1744.87
  351.02, 1665.00
  351.23, 1626.09
  351.45, 1681.38
  351.67, 1665.00
  351.88, 1624.04
  352.10, 1677.29
  352.32, 1697.77
  352.53, 1701.86
  352.75, 1652.71
  352.97, 1730.53
  353.18, 1783.78
  353.40, 1718.25
  353.62, 1687.53
  353.83, 1662.95
  354.05, 1675.24
  354.27, 1712.10
  354.48, 1761.25
  354.70, 1742.82
  354.92, 1753.06
  355.13, 1746.92
  355.35, 1714.15
  355.56, 1775.59
  355.78, 1597.42
  356.00, 1816.55
  356.21, 1650.66
  356.43, 1712.10
  356.65, 1646.57
  356.86, 1650.66
  357.08, 1716.20
  357.30, 1748.97
  357.51, 1902.56
  357.73, 1740.77
  357.95, 1742.82
  358.16, 1804.26
  358.38, 1720.29
  358.59, 1628.14
  358.81, 1834.98
  359.03, 1570.79
  359.24, 1722.34
  359.46, 1679.33
  359.68, 1669.09
  359.89, 1777.64
  360.11, 1734.63
  360.32, 1763.30
  360.54, 1636.33
  360.76, 1673.19
  360.97, 1728.49
  361.19, 1714.15
  361.41, 1728.49
  361.62, 1759.21
  361.84, 1667.05
  362.05, 1730.53
  362.27, 1699.81
  362.49, 1941.47
  362.70, 1726.44
  362.92, 1673.19
  363.13, 1746.92
  363.35, 1689.57
  363.57, 1728.49
  363.78, 1644.52
  364.00, 1740.77
  364.21, 1566.70
  364.43, 1705.96
  364.65, 1857.51
  364.86, 1724.39
  365.08, 1818.60
  365.29, 1746.92
  365.51, 1677.29
  365.73, 1716.20
  365.94, 1724.39
  366.16, 1624.04
  366.37, 1675.24
  366.59, 1665.00
  366.80, 1638.38
  367.02, 1679.33
  367.24, 1781.73
  367.45, 1720.29
  367.67, 1638.38
  367.88, 1777.64
  368.10, 1642.47
  368.32, 1662.95
  368.53, 1714.15
  368.75, 1748.97
  368.96, 1669.09
  369.18, 1591.27
  369.39, 1652.71
  369.61, 1773.54
  369.83, 1636.33
  370.04, 1621.99
  370.26, 1726.44
  370.47, 1734.63
  370.69, 1687.53
  370.90, 1617.90
  371.12, 1675.24
  371.33, 1742.82
  371.55, 1773.54
  371.77, 1667.05
  371.98, 1789.92
  372.20, 1642.47
  372.41, 1740.77
  372.63, 1789.92
  372.84, 1728.49
  373.06, 1757.16
  373.27, 1650.66
  373.49, 1632.23
  373.71, 1865.70
  373.92, 1830.88
  374.14, 1732.58
  374.35, 1703.91
  374.57, 1697.77
  374.78, 1705.96
  375.00, 1644.52
  375.21, 1601.51
  375.43, 1851.36
  375.64, 1701.86
  375.86, 1714.15
  376.07, 1609.70
  376.29, 1642.47
  376.51, 1904.61
  376.72, 1775.59
  376.94, 1644.52
  377.15, 1728.49
  377.37, 1708.01
  377.58, 1601.51
  377.80, 1828.84
  378.01, 1636.33
  378.23, 1906.66
  378.44, 1685.48
  378.66, 1656.81
  378.87, 1791.97
  379.09, 1753.06
  379.30, 1816.55
  379.52, 1609.70
  379.73, 1742.82
  379.95, 1701.86
  380.16, 1804.26
  380.38, 1724.39
  380.59, 1714.15
  380.81, 1767.40
  381.02, 1636.33
  381.24, 1546.22
  381.45, 1734.63
  381.67, 1781.73
  381.88, 1714.15
  382.10, 1601.51
  382.31, 1736.68
  382.53, 1665.00
  382.74, 1732.58
  382.96, 1650.66
  383.17, 1671.14
  383.39, 1662.95
  383.60, 1777.64
  383.82, 1794.02
  384.03, 1708.01
  384.25, 1662.95
  384.46, 1755.11
  384.68, 1734.63
  384.89, 1669.09
  385.11, 1810.40
  385.32, 1699.81
  385.54, 1701.86
  385.75, 1742.82
  385.97, 1853.41
  386.18, 1667.05
  386.40, 1687.53
  386.61, 1806.31
  386.82, 1810.40
  387.04, 1685.48
  387.25, 1705.96
